Source,Target,Type,Id,Label,timeset,Weight
7163147809668424209,4502186077180645975,Directed,143,,,1
498267511221362310,3949633040183525282,Directed,144,,,1
498267511221362310,14934905878084108928,Directed,145,,,1
13743147479178746047,3949633040183525282,Directed,146,,,1
13743147479178746047,14934905878084108928,Directed,147,,,1
13743147479178746047,11215589960452924444,Directed,148,,,1
13722309935200899639,3949633040183525282,Directed,149,,,1
13722309935200899639,14934905878084108928,Directed,150,,,1
4855219639803275940,3949633040183525282,Directed,151,,,1
4855219639803275940,14934905878084108928,Directed,152,,,1
13469261736067259124,3949633040183525282,Directed,153,,,1
13469261736067259124,14934905878084108928,Directed,154,,,1
13469261736067259124,4932472455820013995,Directed,155,,,1
12139851624637424158,3949633040183525282,Directed,156,,,1
10241727533014109665,3949633040183525282,Directed,157,,,1
6535962702098592751,3949633040183525282,Directed,158,,,1
6535962702098592751,11215589960452924444,Directed,159,,,1
1704860127632022275,3949633040183525282,Directed,160,,,1
1704860127632022275,14934905878084108928,Directed,161,,,1
1704860127632022275,4932472455820013995,Directed,162,,,1
240507246029947936,3949633040183525282,Directed,163,,,1
240507246029947936,14934905878084108928,Directed,164,,,1
12595657831660924448,3949633040183525282,Directed,165,,,1
12595657831660924448,14934905878084108928,Directed,166,,,1
12595657831660924448,4502186077180645975,Directed,167,,,1
5120018205584203090,3949633040183525282,Directed,168,,,1
9410709565162986494,3949633040183525282,Directed,169,,,1
2097516001738338318,3949633040183525282,Directed,170,,,1
2097516001738338318,14934905878084108928,Directed,171,,,1
2245180980613559081,3949633040183525282,Directed,172,,,1
2245180980613559081,14934905878084108928,Directed,173,,,1
2874913544248290092,3949633040183525282,Directed,174,,,1
2542312656006077801,3949633040183525282,Directed,175,,,1
2542312656006077801,14934905878084108928,Directed,176,,,1
2542312656006077801,11215589960452924444,Directed,177,,,1
2542312656006077801,4932472455820013995,Directed,178,,,1
293968200321764725,3949633040183525282,Directed,179,,,1
15014371276271243217,3949633040183525282,Directed,180,,,1
15014371276271243217,14934905878084108928,Directed,181,,,1
15014371276271243217,11215589960452924444,Directed,182,,,1
15141977306952826431,3949633040183525282,Directed,183,,,1
15141977306952826431,14934905878084108928,Directed,184,,,1
15141977306952826431,4932472455820013995,Directed,185,,,1
10615602370311159197,3949633040183525282,Directed,186,,,1
10615602370311159197,14934905878084108928,Directed,187,,,1
10615602370311159197,11215589960452924444,Directed,188,,,1
10615602370311159197,4932472455820013995,Directed,189,,,1
9887666209412879342,3949633040183525282,Directed,190,,,1
6707283475666650058,3949633040183525282,Directed,191,,,1
18186757045405950276,3949633040183525282,Directed,192,,,1
18186757045405950276,4932472455820013995,Directed,193,,,1
10353081211092344684,3949633040183525282,Directed,194,,,1
10353081211092344684,14934905878084108928,Directed,195,,,1
10353081211092344684,4932472455820013995,Directed,196,,,1
8639414574575042469,3949633040183525282,Directed,197,,,1
10163562223028495408,3949633040183525282,Directed,198,,,1
10163562223028495408,14934905878084108928,Directed,199,,,1
10163562223028495408,11215589960452924444,Directed,200,,,1
11795803668159856463,3949633040183525282,Directed,201,,,1
3581347186698981284,3949633040183525282,Directed,202,,,1
15157413411761508600,3949633040183525282,Directed,203,,,1
15157413411761508600,14934905878084108928,Directed,204,,,1
15157413411761508600,11215589960452924444,Directed,205,,,1
3123115740054554463,3949633040183525282,Directed,206,,,1
8784048119684140202,3949633040183525282,Directed,207,,,1
8784048119684140202,14934905878084108928,Directed,208,,,1
8784048119684140202,5119545722001656622,Directed,209,,,1
2921111955433668480,3949633040183525282,Directed,210,,,1
4312508903965758815,3949633040183525282,Directed,211,,,1
4312508903965758815,4932472455820013995,Directed,212,,,1
1606748370560693166,3949633040183525282,Directed,213,,,1
2047159012789829161,3949633040183525282,Directed,214,,,1
8770521967458792911,3949633040183525282,Directed,215,,,1
10085897395516866222,3949633040183525282,Directed,216,,,1
12221847929353679595,3949633040183525282,Directed,217,,,1
10047884798674762651,3949633040183525282,Directed,218,,,1
17934098701681595077,3949633040183525282,Directed,219,,,1
12251813603878232589,3949633040183525282,Directed,220,,,1
12251813603878232589,14934905878084108928,Directed,221,,,1
12251813603878232589,4932472455820013995,Directed,222,,,1
5555252109945918559,3949633040183525282,Directed,223,,,1
12993215826125876630,3949633040183525282,Directed,224,,,1
12993215826125876630,4932472455820013995,Directed,225,,,1
6176800852471619892,3949633040183525282,Directed,226,,,1
6176800852471619892,14934905878084108928,Directed,227,,,1
1424832295679316841,3949633040183525282,Directed,228,,,1
7812327587615487709,3949633040183525282,Directed,229,,,1
14701636884995371759,3949633040183525282,Directed,230,,,1
7491742515314491589,3949633040183525282,Directed,231,,,1
7491742515314491589,14934905878084108928,Directed,232,,,1
14617235861944481310,3949633040183525282,Directed,233,,,1
1090143777790538129,3949633040183525282,Directed,234,,,1
1090143777790538129,14934905878084108928,Directed,235,,,1
12704641786328803743,3949633040183525282,Directed,236,,,1
12704641786328803743,4932472455820013995,Directed,237,,,1
9693337545479127716,3949633040183525282,Directed,238,,,1
9693337545479127716,4932472455820013995,Directed,239,,,1
5022561547439672179,3949633040183525282,Directed,240,,,1
5022561547439672179,14934905878084108928,Directed,241,,,1
5022561547439672179,4932472455820013995,Directed,242,,,1
14384485575054694514,3949633040183525282,Directed,243,,,1
14384485575054694514,4932472455820013995,Directed,244,,,1
6125794975794784147,3949633040183525282,Directed,245,,,1
6125794975794784147,14934905878084108928,Directed,246,,,1
6125794975794784147,4932472455820013995,Directed,247,,,1
12081503585598551994,3949633040183525282,Directed,248,,,1
12081503585598551994,14934905878084108928,Directed,249,,,1
8160929842993348237,3949633040183525282,Directed,250,,,1
8160929842993348237,4932472455820013995,Directed,251,,,1
1930232349602878886,3949633040183525282,Directed,252,,,1
1930232349602878886,14934905878084108928,Directed,253,,,1
1930232349602878886,4932472455820013995,Directed,254,,,1
7850800696642783727,3949633040183525282,Directed,255,,,1
17519814834158778052,3949633040183525282,Directed,256,,,1
9897207001846877414,3949633040183525282,Directed,257,,,1
12380519508091261622,3949633040183525282,Directed,258,,,1
7961781889311293122,3949633040183525282,Directed,259,,,1
11087900507721539749,3949633040183525282,Directed,260,,,1
11087900507721539749,14934905878084108928,Directed,261,,,1
5074403607266423410,3949633040183525282,Directed,262,,,1
11654472215760349946,3949633040183525282,Directed,263,,,1
11654472215760349946,14934905878084108928,Directed,264,,,1
11654472215760349946,4932472455820013995,Directed,265,,,1
11654472215760349946,6054795394764672578,Directed,266,,,1
18432876495661128574,3949633040183525282,Directed,267,,,1
18432876495661128574,14934905878084108928,Directed,268,,,1
18432876495661128574,4932472455820013995,Directed,269,,,1
13758655946725898941,3949633040183525282,Directed,270,,,1
13758655946725898941,14934905878084108928,Directed,271,,,1
16050284749535855974,3949633040183525282,Directed,272,,,1
2502113011879348929,3949633040183525282,Directed,273,,,1
17590022468381292060,3949633040183525282,Directed,274,,,1
14997379706739171686,3949633040183525282,Directed,275,,,1
11235290261775436541,3949633040183525282,Directed,276,,,1
11235290261775436541,14934905878084108928,Directed,277,,,1
11235290261775436541,12251813603878232589,Directed,278,,,1
10720136676462004524,3949633040183525282,Directed,279,,,1
2203209622284969334,3949633040183525282,Directed,280,,,1
12753175891746453611,3949633040183525282,Directed,281,,,1
12753175891746453611,14934905878084108928,Directed,282,,,1
4778448962073561761,3949633040183525282,Directed,283,,,1
736340633355870172,3949633040183525282,Directed,284,,,1
6053589778859862274,3949633040183525282,Directed,285,,,1
9010963792049752300,3949633040183525282,Directed,286,,,1
9010963792049752300,4932472455820013995,Directed,287,,,1
14235484933312084662,3949633040183525282,Directed,288,,,1
14235484933312084662,4932472455820013995,Directed,289,,,1
95620540004042333,3949633040183525282,Directed,290,,,1
720143771804957908,3949633040183525282,Directed,291,,,1
129747791982799125,3949633040183525282,Directed,292,,,1
2178492517008054077,3949633040183525282,Directed,293,,,1
1084642636647197849,3949633040183525282,Directed,294,,,1
16947734499815561616,3949633040183525282,Directed,295,,,1
12692242102255436583,3949633040183525282,Directed,296,,,1
12692242102255436583,4932472455820013995,Directed,297,,,1
12692242102255436583,9545196374893363076,Directed,298,,,1
12960222983262196092,3949633040183525282,Directed,299,,,1
756033180741866130,3949633040183525282,Directed,300,,,1
9152860644721176464,3949633040183525282,Directed,301,,,1
17112794809451072641,3949633040183525282,Directed,302,,,1
6026179179933898560,3949633040183525282,Directed,303,,,1
16642904934929747273,3949633040183525282,Directed,304,,,1
17534258198190745234,3949633040183525282,Directed,305,,,1
5623115105686957502,3949633040183525282,Directed,306,,,1
5623115105686957502,1643463295570116832,Directed,307,,,1
5623115105686957502,4932472455820013995,Directed,308,,,1
9136241626277930825,3949633040183525282,Directed,309,,,1
9136241626277930825,4932472455820013995,Directed,310,,,1
2235042811971141443,3949633040183525282,Directed,311,,,1
2235042811971141443,4932472455820013995,Directed,312,,,1
13890980885926834731,3949633040183525282,Directed,313,,,1
13890980885926834731,4932472455820013995,Directed,314,,,1
17320025003955927370,3949633040183525282,Directed,315,,,1
6659372754626467692,3949633040183525282,Directed,316,,,1
8614070112583972134,3949633040183525282,Directed,317,,,1
334979677243187290,3949633040183525282,Directed,318,,,1
10551876885182004889,3949633040183525282,Directed,319,,,1
9172660842639868452,3949633040183525282,Directed,320,,,1
318185827663724507,3949633040183525282,Directed,321,,,1
17674012705069934624,3949633040183525282,Directed,322,,,1
802344116607377031,3949633040183525282,Directed,323,,,1
802344116607377031,4932472455820013995,Directed,324,,,1
15615421192622658153,3949633040183525282,Directed,325,,,1
942385301382720640,3949633040183525282,Directed,326,,,1
942385301382720640,4932472455820013995,Directed,327,,,1
16510998887354783475,3949633040183525282,Directed,328,,,1
16510998887354783475,4932472455820013995,Directed,329,,,1
9927961908884662956,3949633040183525282,Directed,330,,,1
16840074626348796184,3949633040183525282,Directed,331,,,1
6042294379546825068,3949633040183525282,Directed,332,,,1
6042294379546825068,4932472455820013995,Directed,333,,,1
7206452378626596779,3949633040183525282,Directed,334,,,1
13768541102191880404,3949633040183525282,Directed,335,,,1
9381119665819205532,3949633040183525282,Directed,336,,,1
16595278806094456293,3949633040183525282,Directed,337,,,1
6443915051156255178,3949633040183525282,Directed,338,,,1
7710848507155176192,3949633040183525282,Directed,339,,,1
5052117352751689708,3949633040183525282,Directed,340,,,1
18407942854194653967,3949633040183525282,Directed,341,,,1
7615829816305561133,3949633040183525282,Directed,342,,,1
1609041641657931727,3949633040183525282,Directed,343,,,1
13807847896014002042,3949633040183525282,Directed,344,,,1
18437021393597652969,3949633040183525282,Directed,345,,,1
10157040486810328238,3949633040183525282,Directed,346,,,1
17374155990475080427,3949633040183525282,Directed,347,,,1
17374155990475080427,4932472455820013995,Directed,348,,,1
8195912094200028980,3949633040183525282,Directed,349,,,1
4995668886140078906,3949633040183525282,Directed,350,,,1
9589294730476456876,3949633040183525282,Directed,351,,,1
10728026165674775859,3949633040183525282,Directed,352,,,1
17343305146320163486,3949633040183525282,Directed,353,,,1
10833112414939921933,3949633040183525282,Directed,354,,,1
10833112414939921933,4932472455820013995,Directed,355,,,1
14422853915159469106,3949633040183525282,Directed,356,,,1
3305636626323901034,3949633040183525282,Directed,357,,,1
3305636626323901034,4932472455820013995,Directed,358,,,1
3305636626323901034,4502186077180645975,Directed,359,,,1
14706244238457404819,8223837773527694713,Directed,360,,,1
10359312982816070439,14706244238457404819,Directed,361,,,1
12230198425860514448,14706244238457404819,Directed,362,,,1
18185783756562454816,1643463295570116832,Directed,363,,,1
18185783756562454816,11215589960452924444,Directed,364,,,1
13322551366454370536,1643463295570116832,Directed,365,,,1
6125301899722643839,1643463295570116832,Directed,366,,,1
9202871514513747919,1643463295570116832,Directed,367,,,1
14113260442451114387,1643463295570116832,Directed,368,,,1
9100375786839307756,1643463295570116832,Directed,369,,,1
11128823227473860269,1643463295570116832,Directed,370,,,1
9470309127828873064,1643463295570116832,Directed,371,,,1
184719933659126127,1643463295570116832,Directed,372,,,1
14984165473430297556,1643463295570116832,Directed,373,,,1
2417395992096232546,1643463295570116832,Directed,374,,,1
12635390774851772880,1643463295570116832,Directed,375,,,1
15172417902665633894,1643463295570116832,Directed,376,,,1
418266847170770853,1643463295570116832,Directed,377,,,1
5453914089124037913,1643463295570116832,Directed,378,,,1
5453914089124037913,3691047098252454912,Directed,379,,,1
1849204435978688911,1643463295570116832,Directed,380,,,1
15379478959264863328,1643463295570116832,Directed,381,,,1
11467986508925612368,1643463295570116832,Directed,382,,,1
10224923614232108670,1643463295570116832,Directed,383,,,1
16397026794656881699,1643463295570116832,Directed,384,,,1
16397026794656881699,18291794495188655147,Directed,385,,,1
7565561135015406480,1643463295570116832,Directed,386,,,1
12133959501177785082,1643463295570116832,Directed,387,,,1
6239621293047403272,1643463295570116832,Directed,388,,,1
1337904658858441362,1643463295570116832,Directed,389,,,1
3250953019662562263,1643463295570116832,Directed,390,,,1
650645137134302302,1643463295570116832,Directed,391,,,1
aNsuFZiQaUkJ,1643463295570116832,Directed,392,,,1
6725146109081728,1643463295570116832,Directed,393,,,1
303841105657381417,1643463295570116832,Directed,394,,,1
9844609276134837274,1643463295570116832,Directed,395,,,1
5797695707624213053,1643463295570116832,Directed,396,,,1
8200633689746957050,1643463295570116832,Directed,397,,,1
7053105036356175805,1643463295570116832,Directed,398,,,1
5256867911590347964,1643463295570116832,Directed,399,,,1
1485835081831342760,1643463295570116832,Directed,400,,,1
yv1MhAzmUkQJ,1643463295570116832,Directed,401,,,1
Fi1WmmdjmfAJ,1643463295570116832,Directed,402,,,1
11952023677055702570,1643463295570116832,Directed,403,,,1
a4pnsoq4rwMJ,1643463295570116832,Directed,404,,,1
2g7HtyAVuWEJ,1643463295570116832,Directed,405,,,1
10037675033588739066,1643463295570116832,Directed,406,,,1
11805831297777819937,1643463295570116832,Directed,407,,,1
1629218297859438939,1643463295570116832,Directed,408,,,1
rVTr-OfatNcJ,1643463295570116832,Directed,409,,,1
10615361509955807006,1643463295570116832,Directed,410,,,1
179990923850747548,1643463295570116832,Directed,411,,,1
14934905878084108928,5119545722001656622,Directed,412,,,1
1923392438617630087,14934905878084108928,Directed,413,,,1
943042985780340093,14934905878084108928,Directed,414,,,1
13982294610205696526,14934905878084108928,Directed,415,,,1
14414955171079888592,14934905878084108928,Directed,416,,,1
8149994168892445740,14934905878084108928,Directed,417,,,1
17947762334148634825,14934905878084108928,Directed,418,,,1
5198019343506545102,14934905878084108928,Directed,419,,,1
16725181956758157816,14934905878084108928,Directed,420,,,1
6034535487602707903,14934905878084108928,Directed,421,,,1
6034535487602707903,11215589960452924444,Directed,422,,,1
18068588870453259584,14934905878084108928,Directed,423,,,1
18068588870453259584,4932472455820013995,Directed,424,,,1
8838042677898220156,14934905878084108928,Directed,425,,,1
8838042677898220156,4932472455820013995,Directed,426,,,1
8838042677898220156,5119545722001656622,Directed,427,,,1
6702489871025549496,14934905878084108928,Directed,428,,,1
14105063534527800059,14934905878084108928,Directed,429,,,1
523425546117281532,14934905878084108928,Directed,430,,,1
523425546117281532,11215589960452924444,Directed,431,,,1
18091843454546135788,14934905878084108928,Directed,432,,,1
12521356582279405052,14934905878084108928,Directed,433,,,1
12521356582279405052,5119545722001656622,Directed,434,,,1
9737828848089406424,14934905878084108928,Directed,435,,,1
10753970664115681600,14934905878084108928,Directed,436,,,1
13801023499532072323,14934905878084108928,Directed,437,,,1
13801023499532072323,4932472455820013995,Directed,438,,,1
1307189369302320534,14934905878084108928,Directed,439,,,1
1307189369302320534,11215589960452924444,Directed,440,,,1
1307189369302320534,4932472455820013995,Directed,441,,,1
1854018037058713232,14934905878084108928,Directed,442,,,1
1731916533727107021,14934905878084108928,Directed,443,,,1
230426768473248645,14934905878084108928,Directed,444,,,1
11624236184551791379,14934905878084108928,Directed,445,,,1
11624236184551791379,11215589960452924444,Directed,446,,,1
13760678835517831516,14934905878084108928,Directed,447,,,1
3983789048864622855,14934905878084108928,Directed,448,,,1
3983789048864622855,11215589960452924444,Directed,449,,,1
3983789048864622855,4932472455820013995,Directed,450,,,1
8037422951818483097,14934905878084108928,Directed,451,,,1
12149813282763740694,14934905878084108928,Directed,452,,,1
12149813282763740694,11215589960452924444,Directed,453,,,1
369828273248320283,14934905878084108928,Directed,454,,,1
12338505192924183855,14934905878084108928,Directed,455,,,1
8082447044527758362,14934905878084108928,Directed,456,,,1
7259723506568715107,14934905878084108928,Directed,457,,,1
7259723506568715107,4932472455820013995,Directed,458,,,1
12601653846766014841,14934905878084108928,Directed,459,,,1
388949307297797196,14934905878084108928,Directed,460,,,1
6999644035610951315,14934905878084108928,Directed,461,,,1
8651051275214320844,14934905878084108928,Directed,462,,,1
439137057270237855,14934905878084108928,Directed,463,,,1
439137057270237855,4932472455820013995,Directed,464,,,1
9359675905945493945,14934905878084108928,Directed,465,,,1
2996156247213767920,14934905878084108928,Directed,466,,,1
2996156247213767920,5119545722001656622,Directed,467,,,1
56824221413069907,14934905878084108928,Directed,468,,,1
8863687132347982243,14934905878084108928,Directed,469,,,1
8378335409114904619,14934905878084108928,Directed,470,,,1
6275304882038922264,14934905878084108928,Directed,471,,,1
1900363854504335171,14934905878084108928,Directed,472,,,1
1900363854504335171,11215589960452924444,Directed,473,,,1
12862287514072459374,14934905878084108928,Directed,474,,,1
4502186077180645975,14934905878084108928,Directed,475,,,1
4502186077180645975,11215589960452924444,Directed,476,,,1
4502186077180645975,4932472455820013995,Directed,477,,,1
8025610032496808226,14934905878084108928,Directed,478,,,1
5411027237905671006,14934905878084108928,Directed,479,,,1
5411027237905671006,5119545722001656622,Directed,480,,,1
17062502986331296639,14934905878084108928,Directed,481,,,1
14963343300808741313,14934905878084108928,Directed,482,,,1
13332191137186144721,14934905878084108928,Directed,483,,,1
13332191137186144721,11215589960452924444,Directed,484,,,1
13332191137186144721,5119545722001656622,Directed,485,,,1
2305579467190814342,14934905878084108928,Directed,486,,,1
2305579467190814342,4932472455820013995,Directed,487,,,1
3412111318189624255,14934905878084108928,Directed,488,,,1
370513328054307419,14934905878084108928,Directed,489,,,1
370513328054307419,4932472455820013995,Directed,490,,,1
3422347227453724632,14934905878084108928,Directed,491,,,1
2235505630915701580,14934905878084108928,Directed,492,,,1
14490818827004129930,14934905878084108928,Directed,493,,,1
14490818827004129930,4932472455820013995,Directed,494,,,1
1486709033540978088,14934905878084108928,Directed,495,,,1
1486709033540978088,4932472455820013995,Directed,496,,,1
11475048711907441541,14934905878084108928,Directed,497,,,1
15850518638746697653,14934905878084108928,Directed,498,,,1
15850518638746697653,4932472455820013995,Directed,499,,,1
15585637695526447041,14934905878084108928,Directed,500,,,1
15585637695526447041,4932472455820013995,Directed,501,,,1
13255003429323257379,14934905878084108928,Directed,502,,,1
16226005652989198610,14934905878084108928,Directed,503,,,1
16226005652989198610,5119545722001656622,Directed,504,,,1
14406229826728526180,14934905878084108928,Directed,505,,,1
14406229826728526180,6054795394764672578,Directed,506,,,1
14406229826728526180,17010271084092155898,Directed,507,,,1
3513509350048375989,14934905878084108928,Directed,508,,,1
18014784545135621795,14934905878084108928,Directed,509,,,1
18014784545135621795,4932472455820013995,Directed,510,,,1
13984115638307386376,14934905878084108928,Directed,511,,,1
13984115638307386376,11215589960452924444,Directed,512,,,1
8614504481931129275,14934905878084108928,Directed,513,,,1
4760274094607432870,14934905878084108928,Directed,514,,,1
4760274094607432870,11215589960452924444,Directed,515,,,1
16174547988732339269,14934905878084108928,Directed,516,,,1
16174547988732339269,11215589960452924444,Directed,517,,,1
16174547988732339269,5119545722001656622,Directed,518,,,1
14791151328877742933,14934905878084108928,Directed,519,,,1
14791151328877742933,4932472455820013995,Directed,520,,,1
13645734004094975081,14934905878084108928,Directed,521,,,1
13645734004094975081,5119545722001656622,Directed,522,,,1
15922050178512801644,14934905878084108928,Directed,523,,,1
15922050178512801644,4932472455820013995,Directed,524,,,1
14966646997889579849,14934905878084108928,Directed,525,,,1
14966646997889579849,4932472455820013995,Directed,526,,,1
12466051458931272394,14934905878084108928,Directed,527,,,1
4862094021155671280,14934905878084108928,Directed,528,,,1
4862094021155671280,11215589960452924444,Directed,529,,,1
11883925999855686028,14934905878084108928,Directed,530,,,1
1621677163095593132,14934905878084108928,Directed,531,,,1
16526571337502780252,14934905878084108928,Directed,532,,,1
12910037073416231363,14934905878084108928,Directed,533,,,1
12910037073416231363,11215589960452924444,Directed,534,,,1
8888683332194459968,14934905878084108928,Directed,535,,,1
