Source,Target,Type,Id,Label,timeset,Weight
4437714280384758913,13230951103077993451,Directed,78,,,1
13337188062362081837,13230951103077993451,Directed,79,,,1
5870748882954629246,13230951103077993451,Directed,80,,,1
3737563871689069962,13230951103077993451,Directed,81,,,1
18231666974844057943,13230951103077993451,Directed,82,,,1
16052145943614812674,13230951103077993451,Directed,83,,,1
10403355975670224455,13230951103077993451,Directed,84,,,1
17086123599483537088,13230951103077993451,Directed,85,,,1
4454276404785021937,13230951103077993451,Directed,86,,,1
10663686731465877852,13230951103077993451,Directed,87,,,1
5180525354565346584,13230951103077993451,Directed,88,,,1
31469070726526529,13230951103077993451,Directed,89,,,1
8019244537507038571,13230951103077993451,Directed,90,,,1
6502293804075781606,13230951103077993451,Directed,91,,,1
UdJBBEsH1D8J,13230951103077993451,Directed,92,,,1
16665654559753919404,13230951103077993451,Directed,93,,,1
14785106857361821746,13230951103077993451,Directed,94,,,1
2197600058561458964,13230951103077993451,Directed,95,,,1
IcgsIWzhjLAJ,13230951103077993451,Directed,96,,,1
8230702273865740056,13230951103077993451,Directed,97,,,1
nzlCV92r-RkJ,13230951103077993451,Directed,98,,,1
8629743885287177215,13230951103077993451,Directed,99,,,1
zCM4e_HsrywJ,13230951103077993451,Directed,100,,,1
zCM4e_HsrywJ,3191250871139116612,Directed,101,,,1
17945208938221125918,13230951103077993451,Directed,102,,,1
17945208938221125918,10575618967084374810,Directed,103,,,1
17945208938221125918,9156545252314658896,Directed,104,,,1
453210496514247005,13230951103077993451,Directed,105,,,1
7174430390569818152,13230951103077993451,Directed,106,,,1
17552253593608066643,13230951103077993451,Directed,107,,,1
-Qv5y9UJvIUJ,13230951103077993451,Directed,108,,,1
jrlqzQKhM2gJ,13230951103077993451,Directed,109,,,1
wr1H7CtlgVUJ,13230951103077993451,Directed,110,,,1
T9Kf8ZaEvvwJ,13230951103077993451,Directed,111,,,1
405011657799567952,13230951103077993451,Directed,112,,,1
9WYXDTtFr2IJ,13230951103077993451,Directed,113,,,1
15153805615767020247,13230951103077993451,Directed,114,,,1
8849287307613578753,13230951103077993451,Directed,115,,,1
15685471411510871158,13230951103077993451,Directed,116,,,1
14758328030547310953,10575618967084374810,Directed,117,,,1
14300935137763070876,10575618967084374810,Directed,118,,,1
6573086227534232979,14300935137763070876,Directed,119,,,1
5728659357331821601,14300935137763070876,Directed,120,,,1
5867404657533003269,14300935137763070876,Directed,121,,,1
6391367230468274691,14300935137763070876,Directed,122,,,1
14076934593448145046,14300935137763070876,Directed,123,,,1
vH-jBYRZW_cJ,14300935137763070876,Directed,124,,,1
_HaLLkG5MNoJ,14300935137763070876,Directed,125,,,1
6901975809312717060,10575618967084374810,Directed,126,,,1
5163600057109302125,6901975809312717060,Directed,127,,,1
15707156897107808240,6901975809312717060,Directed,128,,,1
15696135554121994919,6901975809312717060,Directed,129,,,1
10221060025338109378,6901975809312717060,Directed,130,,,1
10221060025338109378,10575618967084374810,Directed,131,,,1
4304886035484952714,6901975809312717060,Directed,132,,,1
14214895860982805071,6901975809312717060,Directed,133,,,1
14214895860982805071,10221060025338109378,Directed,134,,,1
18359711797090835269,6901975809312717060,Directed,135,,,1
18359711797090835269,16375745284448186373,Directed,136,,,1
14896385922888240255,6901975809312717060,Directed,137,,,1
7952175357145694059,6901975809312717060,Directed,138,,,1
12354849325582473878,6901975809312717060,Directed,139,,,1
5360912325380121559,6901975809312717060,Directed,140,,,1
16056469161840070763,6901975809312717060,Directed,141,,,1
5586627997466789340,6901975809312717060,Directed,142,,,1
17740597808309278916,6901975809312717060,Directed,143,,,1
8189036506306177345,6901975809312717060,Directed,144,,,1
13558749264549897793,6901975809312717060,Directed,145,,,1
3286636256428493349,6901975809312717060,Directed,146,,,1
3872624143988400566,6901975809312717060,Directed,147,,,1
3872624143988400566,10221060025338109378,Directed,148,,,1
5404779082113095311,6901975809312717060,Directed,149,,,1
12476291737375355262,6901975809312717060,Directed,150,,,1
6171766312584743102,6901975809312717060,Directed,151,,,1
6171766312584743102,10575618967084374810,Directed,152,,,1
9118161616480609772,6901975809312717060,Directed,153,,,1
880615890935222783,6901975809312717060,Directed,154,,,1
10995137307324155283,6901975809312717060,Directed,155,,,1
529906159606762723,6901975809312717060,Directed,156,,,1
7848149905949919550,6901975809312717060,Directed,157,,,1
7848149905949919550,3191250871139116612,Directed,158,,,1
7848149905949919550,16375745284448186373,Directed,159,,,1
11580008218931358977,6901975809312717060,Directed,160,,,1
2439304787288676378,6901975809312717060,Directed,161,,,1
12969695735231074521,6901975809312717060,Directed,162,,,1
12969695735231074521,10221060025338109378,Directed,163,,,1
12336397087444039246,6901975809312717060,Directed,164,,,1
733957371652754898,6901975809312717060,Directed,165,,,1
6879664526571743072,6901975809312717060,Directed,166,,,1
8800824690521966377,6901975809312717060,Directed,167,,,1
2838121791161701595,6901975809312717060,Directed,168,,,1
2979567464649919563,6901975809312717060,Directed,169,,,1
8903507547120164501,6901975809312717060,Directed,170,,,1
16523572065827644239,6901975809312717060,Directed,171,,,1
16523572065827644239,4551366783092847244,Directed,172,,,1
8428270821060522981,6901975809312717060,Directed,173,,,1
10820335732888021247,6901975809312717060,Directed,174,,,1
4124772923485726292,6901975809312717060,Directed,175,,,1
17105985554804100934,6901975809312717060,Directed,176,,,1
17105985554804100934,10221060025338109378,Directed,177,,,1
11319011892648443325,6901975809312717060,Directed,178,,,1
4551366783092847244,6901975809312717060,Directed,179,,,1
4551366783092847244,10575618967084374810,Directed,180,,,1
4128295651681827319,6901975809312717060,Directed,181,,,1
15867399075332861007,6901975809312717060,Directed,182,,,1
1422777088472492564,6901975809312717060,Directed,183,,,1
15077885665244335357,6901975809312717060,Directed,184,,,1
8835745171721880515,6901975809312717060,Directed,185,,,1
8835745171721880515,4551366783092847244,Directed,186,,,1
9043608923908193740,6901975809312717060,Directed,187,,,1
6124655438337644040,6901975809312717060,Directed,188,,,1
6124655438337644040,9156545252314658896,Directed,189,,,1
6124655438337644040,10575618967084374810,Directed,190,,,1
6124655438337644040,6171766312584743102,Directed,191,,,1
8195143393224561045,6901975809312717060,Directed,192,,,1
8195143393224561045,10221060025338109378,Directed,193,,,1
16958973745227123371,6901975809312717060,Directed,194,,,1
18277789517084141000,6901975809312717060,Directed,195,,,1
18336088562496710400,6901975809312717060,Directed,196,,,1
7590837767269454009,6901975809312717060,Directed,197,,,1
9901413418361867099,6901975809312717060,Directed,198,,,1
11138435352069286695,6901975809312717060,Directed,199,,,1
12345470017245104904,6901975809312717060,Directed,200,,,1
10355584993236235184,6901975809312717060,Directed,201,,,1
8723130467358912688,6901975809312717060,Directed,202,,,1
8723130467358912688,10221060025338109378,Directed,203,,,1
17895165082801082745,6901975809312717060,Directed,204,,,1
12982955281493896538,6901975809312717060,Directed,205,,,1
13693801351777273057,6901975809312717060,Directed,206,,,1
13280795523059007762,6901975809312717060,Directed,207,,,1
14608790395867664517,6901975809312717060,Directed,208,,,1
12821137480683801348,6901975809312717060,Directed,209,,,1
1619129574691659950,6901975809312717060,Directed,210,,,1
PlNbC84tbncJ,6901975809312717060,Directed,211,,,1
7329608226278400123,6901975809312717060,Directed,212,,,1
gWC6DqM63R0J,6901975809312717060,Directed,213,,,1
gWC6DqM63R0J,4551366783092847244,Directed,214,,,1
17051371377793862284,6901975809312717060,Directed,215,,,1
13589704943557500270,6901975809312717060,Directed,216,,,1
3331546015231575622,6901975809312717060,Directed,217,,,1
17194527246597457501,6901975809312717060,Directed,218,,,1
17194527246597457501,10221060025338109378,Directed,219,,,1
tyh0NKPHvBAJ,6901975809312717060,Directed,220,,,1
tyh0NKPHvBAJ,9156545252314658896,Directed,221,,,1
6908472570296975629,6901975809312717060,Directed,222,,,1
16788543813951468908,6901975809312717060,Directed,223,,,1
12420857477563177722,6901975809312717060,Directed,224,,,1
2027591419615793123,6901975809312717060,Directed,225,,,1
7677062599259650724,6901975809312717060,Directed,226,,,1
15398115484699778716,6901975809312717060,Directed,227,,,1
1683233062717702430,6901975809312717060,Directed,228,,,1
mpitcwTuVKIJ,6901975809312717060,Directed,229,,,1
18298611482581918715,6901975809312717060,Directed,230,,,1
3I5yd5nI78IJ,6901975809312717060,Directed,231,,,1
KHLyexD2gx8J,6901975809312717060,Directed,232,,,1
10725768396699496748,6901975809312717060,Directed,233,,,1
2ciHiSlWsmEJ,6901975809312717060,Directed,234,,,1
11201484785765800872,6901975809312717060,Directed,235,,,1
6902251805754827140,6901975809312717060,Directed,236,,,1
GvTumICVePMJ,6901975809312717060,Directed,237,,,1
GvTumICVePMJ,10221060025338109378,Directed,238,,,1
10985027874808447847,6901975809312717060,Directed,239,,,1
bnhRplTJF84J,6901975809312717060,Directed,240,,,1
11007810636232646540,6901975809312717060,Directed,241,,,1
jBXLqJG3dbEJ,6901975809312717060,Directed,242,,,1
13833000339297390163,6901975809312717060,Directed,243,,,1
14293241282379239549,6901975809312717060,Directed,244,,,1
4JurreYH0IIJ,6901975809312717060,Directed,245,,,1
ytHSrfhucpoJ,6901975809312717060,Directed,246,,,1
E-str9k0uk0J,6901975809312717060,Directed,247,,,1
E-str9k0uk0J,3191250871139116612,Directed,248,,,1
E-str9k0uk0J,16375745284448186373,Directed,249,,,1
6184531263175023741,6901975809312717060,Directed,250,,,1
aoyqvWwYPtIJ,6901975809312717060,Directed,251,,,1
5047602735265133008,6901975809312717060,Directed,252,,,1
5047602735265133008,10221060025338109378,Directed,253,,,1
DNOqw-r3BbQJ,6901975809312717060,Directed,254,,,1
15508210195694152992,6901975809312717060,Directed,255,,,1
iOXsytB1JlQJ,6901975809312717060,Directed,256,,,1
Cnmm1u7dDXgJ,6901975809312717060,Directed,257,,,1
Mpwd1xZtaosJ,6901975809312717060,Directed,258,,,1
KG0B2SMQDi0J,6901975809312717060,Directed,259,,,1
ao_S4j6E_cQJ,6901975809312717060,Directed,260,,,1
ao_S4j6E_cQJ,10221060025338109378,Directed,261,,,1
LGai5lZcDDAJ,6901975809312717060,Directed,262,,,1
ml02593N6GgJ,6901975809312717060,Directed,263,,,1
-G4U6G4MVogJ,6901975809312717060,Directed,264,,,1
-Iue6OCf5-IJ,6901975809312717060,Directed,265,,,1
14598120357261771998,6901975809312717060,Directed,266,,,1
MvVg8XMF0pkJ,6901975809312717060,Directed,267,,,1
JG_y8qI_H5IJ,6901975809312717060,Directed,268,,,1
16326844359045887059,6901975809312717060,Directed,269,,,1
6kiI-d-sU4oJ,6901975809312717060,Directed,270,,,1
6kiI-d-sU4oJ,10221060025338109378,Directed,271,,,1
13651684186041556957,6901975809312717060,Directed,272,,,1
2218854543622027611,10575618967084374810,Directed,273,,,1
ij7yaqunP1MJ,2218854543622027611,Directed,274,,,1
tYVMAEy3plYJ,2218854543622027611,Directed,275,,,1
RJdQPGOIm6AJ,2218854543622027611,Directed,276,,,1
9263621363263458870,2218854543622027611,Directed,277,,,1
8079307265424092608,10575618967084374810,Directed,278,,,1
9048007972226206108,8079307265424092608,Directed,279,,,1
12774994153875215127,8079307265424092608,Directed,280,,,1
9673844378627823966,8079307265424092608,Directed,281,,,1
3773388606741076067,8079307265424092608,Directed,282,,,1
B0vUJz0Nr8QJ,8079307265424092608,Directed,283,,,1
16622270771508501611,8079307265424092608,Directed,284,,,1
3962419818741466659,8079307265424092608,Directed,285,,,1
14493220931114806974,10575618967084374810,Directed,286,,,1
11392984127650899484,14493220931114806974,Directed,287,,,1
NZQzJk6Vv_UJ,14493220931114806974,Directed,288,,,1
gybTbCmEpogJ,14493220931114806974,Directed,289,,,1
mvyfxNpxW78J,14493220931114806974,Directed,290,,,1
16244725519866209666,14493220931114806974,Directed,291,,,1
17454205138871003693,14493220931114806974,Directed,292,,,1
13741835341865001304,14493220931114806974,Directed,293,,,1
3191250871139116612,10575618967084374810,Directed,294,,,1
9240958660915755406,3191250871139116612,Directed,295,,,1
10898930036013698235,3191250871139116612,Directed,296,,,1
17724337107412155843,3191250871139116612,Directed,297,,,1
11049424781240180293,3191250871139116612,Directed,298,,,1
7284947202440320847,3191250871139116612,Directed,299,,,1
16375745284448186373,3191250871139116612,Directed,300,,,1
16375745284448186373,10575618967084374810,Directed,301,,,1
618770431331120268,3191250871139116612,Directed,302,,,1
618770431331120268,16375745284448186373,Directed,303,,,1
17778650363358987709,3191250871139116612,Directed,304,,,1
7484142400681481672,3191250871139116612,Directed,305,,,1
12751994905756308352,3191250871139116612,Directed,306,,,1
12751994905756308352,16375745284448186373,Directed,307,,,1
13797862758899098117,3191250871139116612,Directed,308,,,1
2267613048701845030,3191250871139116612,Directed,309,,,1
10926730156305316797,3191250871139116612,Directed,310,,,1
8030676644334707450,3191250871139116612,Directed,311,,,1
4658417522121624587,3191250871139116612,Directed,312,,,1
5887002388663824448,3191250871139116612,Directed,313,,,1
8256403678218764182,3191250871139116612,Directed,314,,,1
1863886795607728336,3191250871139116612,Directed,315,,,1
1792006622598008470,3191250871139116612,Directed,316,,,1
13696249895572660908,3191250871139116612,Directed,317,,,1
8880684432786603943,3191250871139116612,Directed,318,,,1
12901439464541202233,3191250871139116612,Directed,319,,,1
9803481372606156705,3191250871139116612,Directed,320,,,1
7631821774852456132,3191250871139116612,Directed,321,,,1
aG6rNX9up_MJ,3191250871139116612,Directed,322,,,1
12092099270332716650,3191250871139116612,Directed,323,,,1
dVo7QSKBk3QJ,3191250871139116612,Directed,324,,,1
gSWiYwzScLUJ,3191250871139116612,Directed,325,,,1
q916a8IEsEwJ,3191250871139116612,Directed,326,,,1
LG_Th0BXkmoJ,3191250871139116612,Directed,327,,,1
qqt8iKnlpBgJ,3191250871139116612,Directed,328,,,1
4413591761089192319,3191250871139116612,Directed,329,,,1
6331467685858214513,3191250871139116612,Directed,330,,,1
OU1LoTBd7pYJ,3191250871139116612,Directed,331,,,1
gvHIsEwHnQ0J,3191250871139116612,Directed,332,,,1
P24vvCBaT2oJ,3191250871139116612,Directed,333,,,1
Z2scwSNkFI8J,3191250871139116612,Directed,334,,,1
Z2scwSNkFI8J,16375745284448186373,Directed,335,,,1
14319330507940938688,3191250871139116612,Directed,336,,,1
9824501719363646669,3191250871139116612,Directed,337,,,1
664216382872864215,3191250871139116612,Directed,338,,,1
664216382872864215,6124655438337644040,Directed,339,,,1
pycf9vyTt-kJ,3191250871139116612,Directed,340,,,1
sTMP_pkUnIUJ,3191250871139116612,Directed,341,,,1
gn9WCkLjQA4J,3191250871139116612,Directed,342,,,1
HuP8p9esDZ8J,3191250871139116612,Directed,343,,,1
16084356933175705347,10575618967084374810,Directed,344,,,1
15688563768543856521,16084356933175705347,Directed,345,,,1
12606693737432167909,16084356933175705347,Directed,346,,,1
12690184533879196362,16084356933175705347,Directed,347,,,1
4239150250758806263,16084356933175705347,Directed,348,,,1
17553741049013655776,16084356933175705347,Directed,349,,,1
12033703915973729644,16084356933175705347,Directed,350,,,1
11850113799769275577,16084356933175705347,Directed,351,,,1
6559784609472427060,16084356933175705347,Directed,352,,,1
2038297115897422995,16084356933175705347,Directed,353,,,1
5881657357070374324,16084356933175705347,Directed,354,,,1
8711582314467312275,16084356933175705347,Directed,355,,,1
15649271609065313245,16084356933175705347,Directed,356,,,1
3887353719648465272,16084356933175705347,Directed,357,,,1
9850269907163863218,16084356933175705347,Directed,358,,,1
15609217192766686477,16084356933175705347,Directed,359,,,1
7721112457760060168,16084356933175705347,Directed,360,,,1
10728912248349311941,16084356933175705347,Directed,361,,,1
3813343622084010473,16084356933175705347,Directed,362,,,1
1893084831705136194,16084356933175705347,Directed,363,,,1
ZBn0IlP5m-EJ,16084356933175705347,Directed,364,,,1
5fs-L_5avg8J,16084356933175705347,Directed,365,,,1
10699921402593561004,16084356933175705347,Directed,366,,,1
jdAfOpMvNpAJ,16084356933175705347,Directed,367,,,1
4125134828350887916,16084356933175705347,Directed,368,,,1
13204266251315776381,16084356933175705347,Directed,369,,,1
15167021302987323060,16084356933175705347,Directed,370,,,1
1xi_TN3E0J4J,16084356933175705347,Directed,371,,,1
12941034814388607919,16084356933175705347,Directed,372,,,1
Ahymajmc6sEJ,16084356933175705347,Directed,373,,,1
m7BwbpjQ8TcJ,16084356933175705347,Directed,374,,,1
coWKd9_xG3MJ,16084356933175705347,Directed,375,,,1
13232138519857084610,16084356933175705347,Directed,376,,,1
10713369857173559746,16084356933175705347,Directed,377,,,1
1170496573271521480,16084356933175705347,Directed,378,,,1
17667749773264011779,16084356933175705347,Directed,379,,,1
4512563119880490048,16084356933175705347,Directed,380,,,1
383440789449169724,16084356933175705347,Directed,381,,,1
5hX72R0w1XQJ,16084356933175705347,Directed,382,,,1
3672332036988253939,16084356933175705347,Directed,383,,,1
rQIH8chBwxQJ,16084356933175705347,Directed,384,,,1
16562026337058453496,16084356933175705347,Directed,385,,,1
7766530466050859097,4551366783092847244,Directed,386,,,1
8749197368752074039,7509802387459329838,Directed,387,,,1
217093258817618294,7509802387459329838,Directed,388,,,1
11816422534377848096,7509802387459329838,Directed,389,,,1
15383072171849069788,7509802387459329838,Directed,390,,,1
9040213742164953827,7509802387459329838,Directed,391,,,1
L4VzpMgX1MsJ,7509802387459329838,Directed,392,,,1
13681241738281527623,7509802387459329838,Directed,393,,,1
yELtByY3QmIJ,7509802387459329838,Directed,394,,,1
2632516447855255048,7509802387459329838,Directed,395,,,1
1631698060014566152,10221060025338109378,Directed,396,,,1
3602719517624494465,10221060025338109378,Directed,397,,,1
16465337099623837968,10221060025338109378,Directed,398,,,1
18407626462773955942,10221060025338109378,Directed,399,,,1
9787406797453358419,10221060025338109378,Directed,400,,,1
15412706392826371014,10221060025338109378,Directed,401,,,1
17237013534317628569,10221060025338109378,Directed,402,,,1
532815402594607506,10221060025338109378,Directed,403,,,1
13137859313518228836,10221060025338109378,Directed,404,,,1
6622122337888296576,10221060025338109378,Directed,405,,,1
10541381051908313783,10221060025338109378,Directed,406,,,1
15462233923063406843,10221060025338109378,Directed,407,,,1
541819752755947450,10221060025338109378,Directed,408,,,1
8888487290436466098,10221060025338109378,Directed,409,,,1
17407188261064603948,10221060025338109378,Directed,410,,,1
Fuy9HMnGcQMJ,10221060025338109378,Directed,411,,,1
7450556193687777859,10221060025338109378,Directed,412,,,1
76T0J0BSy_4J,10221060025338109378,Directed,413,,,1
CUPSKxT4kz4J,10221060025338109378,Directed,414,,,1
4568500655618481491,10221060025338109378,Directed,415,,,1
33GiM8bDPmcJ,10221060025338109378,Directed,416,,,1
VZSnRgPdMkQJ,10221060025338109378,Directed,417,,,1
15479079603895035786,10221060025338109378,Directed,418,,,1
hzuVW0l5dTYJ,10221060025338109378,Directed,419,,,1
8942697562029969624,10221060025338109378,Directed,420,,,1
11-ieHE2QzkJ,10221060025338109378,Directed,421,,,1
15424215542477993373,10221060025338109378,Directed,422,,,1
15424215542477993373,9573741475160315529,Directed,423,,,1
2293353199829989169,10221060025338109378,Directed,424,,,1
vFg7rmEGR68J,10221060025338109378,Directed,425,,,1
5FqIvxMseBMJ,10221060025338109378,Directed,426,,,1
1927908516338833868,10221060025338109378,Directed,427,,,1
4800869564564516215,10221060025338109378,Directed,428,,,1
q2OW5EbkBBAJ,10221060025338109378,Directed,429,,,1
Wm7e9vB195kJ,10221060025338109378,Directed,430,,,1
13060448505690412099,10221060025338109378,Directed,431,,,1
1224530167563996122,10221060025338109378,Directed,432,,,1
5708836110685924611,10221060025338109378,Directed,433,,,1
0cy1ZTHsthEJ,10221060025338109378,Directed,434,,,1
2260575296733298083,10575618967084374810,Directed,435,,,1
5146446489252507990,10575618967084374810,Directed,436,,,1
9176878870481038417,10575618967084374810,Directed,437,,,1
5753622913140409934,9176878870481038417,Directed,438,,,1
15584774412562524340,9176878870481038417,Directed,439,,,1
JTues9u53JEJ,10575618967084374810,Directed,440,,,1
9156545252314658896,10575618967084374810,Directed,441,,,1
10274097970443837016,9156545252314658896,Directed,442,,,1
3907335731842797004,9156545252314658896,Directed,443,,,1
11244877948737871795,9156545252314658896,Directed,444,,,1
11602963880043114141,9156545252314658896,Directed,445,,,1
14637998058911272012,9156545252314658896,Directed,446,,,1
46101218052017766,9156545252314658896,Directed,447,,,1
2929733857833152263,9156545252314658896,Directed,448,,,1
9977059079968893421,9156545252314658896,Directed,449,,,1
4769802490322339004,9156545252314658896,Directed,450,,,1
4297229609928880685,9156545252314658896,Directed,451,,,1
3825018884331388507,9156545252314658896,Directed,452,,,1
13414530981249792180,9156545252314658896,Directed,453,,,1
13414530981249792180,6171766312584743102,Directed,454,,,1
3560330427015575408,9156545252314658896,Directed,455,,,1
3218173666646657596,9156545252314658896,Directed,456,,,1
10730595905757764226,9156545252314658896,Directed,457,,,1
11647055821427323995,9156545252314658896,Directed,458,,,1
hkc6FdIDNhMJ,9156545252314658896,Directed,459,,,1
5288939174132569017,9156545252314658896,Directed,460,,,1
cBm0SGPbU-8J,9156545252314658896,Directed,461,,,1
1339379732888407059,9156545252314658896,Directed,462,,,1
12048913487158015787,9156545252314658896,Directed,463,,,1
Y8wQrRCw_1YJ,9156545252314658896,Directed,464,,,1
2450209017911179856,9156545252314658896,Directed,465,,,1
3141986236301683033,9156545252314658896,Directed,466,,,1
6693097924640056936,9156545252314658896,Directed,467,,,1
msn-1XDiov0J,9156545252314658896,Directed,468,,,1
13655799980407886070,6124655438337644040,Directed,469,,,1
1704638224723949584,10575618967084374810,Directed,470,,,1
9464808093157576868,1704638224723949584,Directed,471,,,1
14777682668928701949,1704638224723949584,Directed,472,,,1
5098919673735177157,1704638224723949584,Directed,473,,,1
7879358061591148735,1704638224723949584,Directed,474,,,1
12631556409374723446,1704638224723949584,Directed,475,,,1
12759817364823812204,1704638224723949584,Directed,476,,,1
9182777193115060310,1704638224723949584,Directed,477,,,1
10197675229984904132,1704638224723949584,Directed,478,,,1
17480371746713996607,1704638224723949584,Directed,479,,,1
13132453363328298885,1704638224723949584,Directed,480,,,1
11233908594801977802,1704638224723949584,Directed,481,,,1
17702622954584343712,1704638224723949584,Directed,482,,,1
CaCwEYO_B_QJ,1704638224723949584,Directed,483,,,1
jJOwO8AwiMMJ,1704638224723949584,Directed,484,,,1
gy_iVv-yia4J,1704638224723949584,Directed,485,,,1
gy_iVv-yia4J,2177446684721031650,Directed,486,,,1
7474145942111142236,1704638224723949584,Directed,487,,,1
fgseeRWmZtkJ,1704638224723949584,Directed,488,,,1
3629431445432425039,1704638224723949584,Directed,489,,,1
wN4-mmOkZNgJ,1704638224723949584,Directed,490,,,1
axy4qAUqFDwJ,1704638224723949584,Directed,491,,,1
uvFqrEdE4-cJ,1704638224723949584,Directed,492,,,1
26073950498081237,1704638224723949584,Directed,493,,,1
lZLMu7kA3I0J,1704638224723949584,Directed,494,,,1
9QaxwF7xQCUJ,1704638224723949584,Directed,495,,,1
9QaxwF7xQCUJ,2177446684721031650,Directed,496,,,1
6720458721422933045,1704638224723949584,Directed,497,,,1
1117312187527501762,1704638224723949584,Directed,498,,,1
8467022806156652019,1704638224723949584,Directed,499,,,1
18008873243670460947,1704638224723949584,Directed,500,,,1
zJ-x0P-5XEQJ,1704638224723949584,Directed,501,,,1
zJ-x0P-5XEQJ,6171766312584743102,Directed,502,,,1
zJ-x0P-5XEQJ,10575618967084374810,Directed,503,,,1
Y3bh7NZQYh4J,1704638224723949584,Directed,504,,,1
nBYo-BbEUe8J,1704638224723949584,Directed,505,,,1
5999161918983255010,1704638224723949584,Directed,506,,,1
9573741475160315529,10575618967084374810,Directed,507,,,1
3979016460563849882,9573741475160315529,Directed,508,,,1
14665601486215239363,9573741475160315529,Directed,509,,,1
15512191466387778477,10575618967084374810,Directed,510,,,1
16429197175813610266,15512191466387778477,Directed,511,,,1
