source,target
1394287538219622402,1394287467151257600
1394267513970597889,1392846785681387522
1393236521092714496,1393235710883241984
1393234085154234375,1392846785681387522
1393161079761432579,1393026705594277896
1393060422098448386,1392846785681387522
1393043115280277505,1392846785681387522
1393039641041727493,1393036796666159108
1393038910679240705,1392846785681387522
1393031809038880768,1392846785681387522
1393031392481583107,1392999753168814080
1393027748696780804,1393027416264646658
1393027218117304321,1392846785681387522
1393025788069376003,1392846785681387522
1393019330590171137,1393017901343338504
1393017358399139844,1392846785681387522
1393010965520650245,1392846785681387522
1393008864899919872,1392846785681387522
1393006339677298689,1393005876630364163
1393005490364305408,1393000264550948865
1392999178574327810,1392846785681387522
1392998653606842368,1392998389827051522
1392983645695004678,1392846785681387522
1392981026993963010,1392846785681387522
1392980670671056899,1392846785681387522
1392980446737166336,1392846785681387522
1392979514456645633,1392846785681387522
1392978474197864448,1392846785681387522
1392976189304705024,1392846785681387522
1392973718964490240,1392846785681387522
1392969641287245824,1392846785681387522
1392958058880409600,1392846785681387522
1392892540530020354,1392846785681387522
1392866873675419654,1392846785681387522
1392852055518179328,1392846785681387522
1392850300147363843,1392846785681387522
