source,target
1297408907380391942,1297208866048892928
1297210527991525376,1297210021260845056
1297212717753761792,1297210527991525376
1297210021260845056,1297208874512945152
1297208874512945152,1297208873636397058
1297208873636397058,1297208872747151361
1297208872747151361,1297208871891554306
1297208871891554306,1297208871056883717
1297208871056883717,1297208870255726594
1297208870255726594,1297208869387505664
1297208869387505664,1297208868523479040
1297208868523479040,1297208866048892928
