source,target
1387846451175297025,1387843665666707458
1395527769816190977,1387846451175297025
1386682475125088257,1386677001222717444
1393072926262382592,1386682475125088257
1386739602384433153,1386677001222717444
1393070377518075904,1386739602384433153
1386699716663123968,1386688415517794307
1393068676127936519,1386699716663123968
1386677001222717444,1386674414650105860
1393067488477278208,1386677001222717444
1386676361004191746,1386674414650105860
1393066559623471107,1386676361004191746
1386716045520642048,1386674414650105860
1393064531555799041,1386716045520642048
1393063329220816897,1386674414650105860
1389371342462406658,1386788021475762181
1389448962021621761,1389371342462406658
1389370396458176516,1386720550601465858
1389447031136030721,1389370396458176516
1389386434864418816,1389371342462406658
1389372935127793664,1386674414650105860
1389371869183238149,1389371342462406658
1386788021475762181,1386785359602733059
1386720550601465858,1386674414650105860
1386704444260298766,1386676361004191746
1389352507055374336,1386704444260298766
1389352085397729280,1386769392562843653
1386707373247635460,1386694632533368837
1389344516025556994,1386707373247635460
1389309717483294722,1386674414650105860
1386822397156806657,1386720550601465858
1389297607156064260,1386822397156806657
1386743338137800704,1386674414650105860
1389281473589436416,1386743338137800704
1388998925470814211,1386674414650105860
1387845534006890499,1386716045520642048
1388980128886239235,1387845534006890499
1388979981645230083,1386716045520642048
1388977785687904261,1386784878843162625
1387844318958850050,1386713041392177155
1387930662288510980,1387844318958850050
1387843665666707458,1386689348435800068
1387844651059662849,1386676361004191746
1386713041392177155,1386683125661581316
1386689348435800068,1386683125661581316
1386793297293676548,1386788642081808386
1387843107299995651,1386793297293676548
1386683125661581316,1386674414650105860
1387842535184375815,1386683125661581316
1387800680572801027,1386835128077455361
1387762349231194112,1387757986739757056
1387770213018607617,1387762349231194112
1387757986739757056,1387058000725254147
1387058000725254147,1386767292214616064
1386685931118383116,1386684783397273600
1387639592829034496,1386685931118383116
1386686522297049091,1386684264591339524
1387637754394206210,1386686522297049091
1386687351670329345,1386683649773510657
1387636236093902851,1386687351670329345
1387187184906682373,1387148059218530307
1387626006891188226,1387187184906682373
1387122957336645649,1387054830212976643
1387574169391484928,1387122957336645649
1387531182414475265,1386683125661581316
1387521508864667653,1387515019005501441
1387512169219117059,1387510616512999424
1387520628308185088,1387512169219117059
1387516643824242691,1387515660536881160
1387517090484129797,1387516643824242691
1387516347102474243,1387515660536881160
1387515729889615875,1387512169219117059
1387515566097944582,1387515019005501441
1387514808417796099,1387513903148670979
1387397105594011651,1387238919171809284
1387514434612912129,1387397105594011651
1387514264555073537,1387512169219117059
1387508561836707843,1387508239689043972
1387512905172652032,1387508561836707843
1387507859206856704,1387505977977708548
1387512722242297862,1387507859206856704
1387511762573008896,1387510616512999424
1387504708567326721,1387252672240050176
1387404697036722181,1387397484679421956
1387451737754251266,1387404697036722181
1387450958997770240,1387404697036722181
1386974710798315520,1386851134703349761
1387412664305995780,1386974710798315520
1387403971602624520,1387401178288431104
1387406940003766274,1387403971602624520
1387397484679421956,1387288841443110912
1387401178288431104,1387400109567135746
1387400109567135746,1387399326339674118
1387399326339674118,1387398040445755400
1387399029223530507,1387398040445755400
1387399919347060737,1387399029223530507
1387398040445755400,1387394464054972422
1387394464054972422,1387392514546601990
1387288841443110912,1387120932137934852
1387238919171809284,1387221442492870657
1387396404230897667,1387391760498929665
1387396605939228672,1387396404230897667
1387391760498929665,1387389826035556352
1387392514546601990,1387391760498929665
1387390320946597892,1387389567569907717
1387393422370148355,1387390320946597892
1386677253514334208,1386674414650105860
1387391943928385536,1386677253514334208
1387389826035556352,1387389610104393731
1387391461579182084,1386683125661581316
1387379124734418950,1386733568882356228
1387391396840189956,1387379124734418950
1387389567569907717,1387386731117359109
1387389610104393731,1387388927594700805
1387388927594700805,1387385803014295553
1387386731117359109,1387191271857528837
1387385803014295553,1387191558169038851
1387191271857528837,1387056325692116993
1387191558169038851,1387191271857528837
1386733568882356228,1386699175383941122
1386696543726718979,1386681141760086017
1387375293938249735,1386696543726718979
1386681834277249026,1386675483157356551
1387373419570683907,1386681834277249026
1386690210147176455,1386675483157356551
1387372792891457537,1386690210147176455
1387371030243643397,1387370934776987654
1387094263163506694,1386674414650105860
1387350304933531654,1387094263163506694
1386778901138001930,1386777812040704002
1387306050370551808,1386778901138001930
