source,target
1395740077733695496,1395739732093636608
1395741355398336515,1395740077733695496
1395740268398268417,1395740077733695496
1395739732093636608,1395739529143853058
1395739529143853058,1395739277959573506
1395739277959573506,1395739045297274883
1395739045297274883,1395738887650217986
1395738887650217986,1395738556006555648
1395738556006555648,1395738334295638019
1395738334295638019,1395738011531350018
1395738011531350018,1395737781234700294
1395737781234700294,1395736874828935169
