source,target
1429290758528458757,1386746810530684931
1387222074083655690,1387159571580473345
1428742926834626570,1387222074083655690
1387531966921195525,1387231294292176898
1428443910871867394,1387531966921195525
1425898664195624960,1386746810530684931
1425938327413444615,1425898664195624960
1387535904772923397,1387531966921195525
1425710210790793219,1387535904772923397
1425529866963898371,1386746810530684931
1425524768749625351,1386746810530684931
1387159231737044998,1386746810530684931
1425212579291488261,1387159231737044998
1387505343287242755,1387222074083655690
1425190429369135109,1387505343287242755
1424380764221751303,1424379199792504835
1424390896548786181,1424380764221751303
1424381782300975106,1424380764221751303
1424379199792504835,1386746810530684931
1413218894580391939,1386746810530684931
1387688258554023940,1386746810530684931
1410714809469964289,1387688258554023940
1407456170881830917,1387159231737044998
1387607272130498563,1387604259416551424
1406790259468296200,1387607272130498563
1387607460672847875,1387607272130498563
1406788718355259394,1387607460672847875
1406784457873440768,1386746810530684931
1404325861231415298,1386746810530684931
1402989961721245697,1386746810530684931
1387558848471441408,1387549159914356740
1402911231921508352,1387558848471441408
1402748038863597570,1386746810530684931
1402611558832697349,1386746810530684931
1402611252946292736,1386746810530684931
1400999864117436419,1386746810530684931
1396781132885155840,1386746810530684931
1396781834827149314,1396781132885155840
1395503597589352448,1387535904772923397
1394914656284725252,1386746810530684931
1394916503976296451,1394914656284725252
1394125888636211204,1386746810530684931
1389614193444225025,1389416184878047232
1387845240548102146,1387844933155844098
1392916060664320001,1387845240548102146
1392861633102245889,1387159231737044998
1392860993902899204,1386746810530684931
1392671130834587649,1387159231737044998
1392668680010489857,1387535904772923397
1387222169583767556,1387222074083655690
1392632516599861252,1387222169583767556
1392560353263833089,1387688258554023940
1392559811095457796,1386746810530684931
1392556693439975424,1386746810530684931
1392555315522985984,1387159231737044998
1392555902209769482,1392555315522985984
1392555318589095936,1392555167422193666
1392555432896434176,1392555318589095936
1392555167422193666,1392553748686270465
1392553317608292361,1387389048541618176
1392555200964141056,1392553317608292361
1392553748686270465,1387552662124523520
1387552662124523520,1387159231737044998
1387389048541618176,1387159231737044998
1392551892404871173,1390736364048637961
1392553287707242500,1392551892404871173
1392552895552229377,1387159231737044998
1392552356131209221,1386746810530684931
1390736364048637961,1387535904772923397
1391777545926873091,1386746810530684931
1386881145552490496,1386746810530684931
1390866054944108544,1386881145552490496
1387840944020590595,1387840742949785605
1390742563477458947,1387840944020590595
1387608990725640198,1387608323088859139
1390738418829873155,1387608990725640198
