source,target
1385364549319151617,1385292701118128136
1385373484134457344,1385364549319151617
1385314405471055874,1385314004122234890
1385321015748698113,1385314405471055874
1385314511167516672,1385313518463881217
1385315438444306434,1385314511167516672
1385315146386575369,1385314294930227202
1385315281153712132,1385315146386575369
1385314294930227202,1385314018374606848
1385313518463881217,1385310606073475073
1385314004122234890,1385304789475422208
1385314018374606848,1385313733283655683
1385313733283655683,1385313518463881217
1385304789475422208,1385301833736855552
1385310606073475073,1385304789475422208
1385311765219643400,1385292701118128136
1385307846485712902,1385304789475422208
1385304944828428292,1385292701118128136
1385301833736855552,1385294561451253761
1385294561451253761,1385293519779209225
1385295916861739010,1385294561451253761
1385293519779209225,1385292701118128136
