source,target
1381002177250988034,1380976395963228171
1428945318872182791,1381002177250988034
1380977034898325505,1380976636951154688
1394663700238372866,1380977034898325505
1387587213681209344,1381219331565105154
1385023202334674946,1384920615489003521
1385399702179483649,1385023202334674946
1384920615489003521,1384838846030942210
1384838846030942210,1384603833272344577
1384603833272344577,1384587343886172162
1384603327070183425,1382168958074114052
1384632845256122369,1384603327070183425
1384587343886172162,1384525183474614276
1382168958074114052,1381282214999117827
1384525183474614276,1384464725472382978
1384464723639521280,1384053104061026305
1384525391889584130,1384464723639521280
1384464725472382978,1384052433949650956
1384524934349721602,1384464723639521280
1384052433949650956,1383943448948985864
1384053104061026305,1383943448948985864
1384181223753273344,1382011717656276993
1384181326870290432,1384181223753273344
1382011717656276993,1381723898429988864
1384180077244555269,1382021055657734146
1384180178046251013,1384180077244555269
1382021055657734146,1381240609906827266
1383943448948985864,1383941871920041991
1383941871920041991,1383930062295031815
1383930062295031815,1382386091093790728
1382386091093790728,1382153602781810689
1381011224385626112,1380976395963228171
1383924174062702610,1381011224385626112
1381330311515152384,1381011224385626112
1383923999940378633,1381330311515152384
1381193474893082628,1381191571882795008
1383824592351813637,1381193474893082628
1381034616174297093,1381033060716716040
1383824236620353543,1381034616174297093
1381748954929324032,1381722890589106176
1383823544908324866,1381748954929324032
1383269298794160134,1380976395963228171
1380992799126917123,1380977473974726661
1383248501534986241,1380992799126917123
1383239930218913803,1380976395963228171
1383145669502726144,1383111272326074368
1383158824102625287,1383145669502726144
1383111272326074368,1383045920212742144
1383045920212742144,1382757540581154818
1382757540581154818,1382680496165982208
1382680496165982208,1382070480908144640
1382739454343983112,1380976395963228171
1381445816833826817,1381019341882294274
1382722073383014400,1381445816833826817
1382070480908144640,1382031266380443655
1382620039271026688,1380976395963228171
1382620865188233216,1382620039271026688
1382521834999050240,1380976395963228171
1381280815108255748,1381046670935252995
1382489797273530369,1381280815108255748
1382471832415170563,1380976395963228171
1381214032254865408,1380978414203465731
1382397577484713990,1381214032254865408
1382153602781810689,1381977991928893441
1380978414203465731,1380976395963228171
1382383233912819716,1380978414203465731
1381279502127468549,1381029609152598024
1382382934716411911,1381279502127468549
1382358673012363266,1381788174913916929
1382380581011423233,1382358673012363266
1382318061609443330,1382310547924787207
1382378927373492224,1382318061609443330
1381788174913916929,1381775191102083076
1382346605408423938,1382187512131571717
1382328159769661443,1380976395963228171
1382310547924787207,1382291601402302465
1382291601402302465,1382080298905604099
1382080298905604099,1382076963611938821
1382186345326465030,1381840898120630272
1382249721150988290,1382186345326465030
1381686812796538881,1380980530120900616
1382246513666052099,1381686812796538881
1381117081278550016,1381116386924134400
1382218688414158850,1381117081278550016
1381041190976385025,1380976395963228171
1382209794904367104,1381041190976385025
1382192358759002112,1380976395963228171
1381840898120630272,1381696278338412553
1382186066124365824,1381117081278550016
1382185422390956034,1381011224385626112
1382161886569922565,1382131332646465536
1382181935150092290,1382161886569922565
1381027609702670337,1380976395963228171
1382172394979160064,1381027609702670337
1381282214999117827,1381027416840138752
1381032989543530499,1381027416840138752
1382168461430837249,1381032989543530499
1382158785242931202,1382158414512484360
1382167828971679744,1382158785242931202
1380980530120900616,1380976395963228171
1382165359059369984,1380980530120900616
1382163308288077831,1382162957497462786
1382163545660530691,1382163308288077831
1382162957497462786,1381686291163721732
1381686291163721732,1381646166442405888
1382074368797278208,1382057625865523201
1382162134168006659,1382074368797278208
1382131332646465536,1382065278511566850
1382106238784204801,1382094017836552193
1382160337688989701,1382106238784204801
1382158414512484360,1382157727347191816
1382157727347191816,1382157045890109441
1382157045890109441,1382153602781810689
1382155513174102016,1381565204467683332
1381908703604047878,1381599989479116812
1382155145748885507,1381908703604047878
1381432825459703808,1381254568109993987
1382154261639917573,1381432825459703808
1381977991928893441,1381973303116627969
1382138920465526789,1380980530120900616
1382065278511566850,1382059121629917185
1382132844370214913,1382065278511566850
1381675505208922114,1381274831270912009
1382129825339514881,1381675505208922114
1382125937710538752,1380980313648685063
1382129612927471617,1382125937710538752
1382129570183192578,1380976395963228171
1380980313648685063,1380980114696105984
1381331563431010306,1380976395963228171
1382120781883322371,1381331563431010306
1382118852750929925,1380976395963228171
1382116511033266178,1380978414203465731
1382109097286266881,1380976395963228171
1382106709154361347,1382100119055568899
1382108212216823811,1382106709154361347
1382100119055568899,1382099098162012164
1382094017836552193,1382091767474884611
1382102008556060672,1381027609702670337
1381033195492286466,1381032578849759235
1382101634780602375,1381033195492286466
1382099098162012164,1382094799382016003
1382100791201206274,1382099098162012164
1382100579497897985,1382099098162012164
1382094799382016003,1382093217995354112
1380985782886924288,1380980530120900616
1382096237692878849,1380985782886924288
1382093217995354112,1382090641094545411
1382091767474884611,1380976395963228171
1382090641094545411,1382089771867017217
1382092505982832644,1380976395963228171
1382089771867017217,1382079954758733830
1382079954758733830,1382078180396126208
1381019341882294274,1380976395963228171
1382085799483744258,1381019341882294274
1380985291075428361,1380976395963228171
1382085685780357120,1380985291075428361
1382085448651137028,1380980530120900616
1382085188310740993,1380978414203465731
1382076963611938821,1382069802332655616
1382078180396126208,1382072983867453440
1382072983867453440,1382072321964351488
1382069802332655616,1381930649930637313
1382057625865523201,1382057253231071239
1382074996139323392,1382057625865523201
1380976781587587074,1380976395963228171
1382074865499377669,1380976781587587074
1382073308254994436,1380976395963228171
1382072321964351488,1382067684544630784
1382067684544630784,1381885148040327171
1382031266380443655,1381047604348219392
1381930649930637313,1381772409556987907
1381926381622337537,1381694182205497347
1382069341043101701,1381926381622337537
1382068447878664192,1381858232168161286
1381885148040327171,1381845944904245251
1382059121629917185,1382057625865523201
1382057253231071239,1382056081929605120
1382056081929605120,1382049133561839622
1382049133561839622,1382048595189362691
1381994699108589569,1381960047006220288
1382052903238696968,1381994699108589569
1382049611565694983,1382049133561839622
1382050321216704524,1382049611565694983
1382048595189362691,1382048272236355584
1382048814723334144,1380976395963228171
1382048272236355584,1382047596638769158
1382047596638769158,1382043110125998082
1382047961782292486,1380985291075428361
1382043110125998082,1382040523247128579
1382039056901607434,1382038582349635584
1382046110030581760,1382039056901607434
1382040523247128579,1382039616472158213
1382042179556634625,1380980530120900616
1382039616472158213,1382039056901607434
1382038582349635584,1381971954140393477
1381971954140393477,1381802270145179649
