1382137422180409345,https://twitter.com/CreeLuv314/status/1382137422180409345,CreeLuv314,"Forgot all about #QueenSugar tonight and just turned it on. Nova done found out her man was involved in a police brutality incident that led to a man being paralyzed. Whew, he been LYING through his teeth to her! 😭",-0.9104
1382137647141912576,https://twitter.com/CreeLuv314/status/1382137647141912576,CreeLuv314,Gotta go back &amp; watch the whole show!,0.0
