source,target
1385424484962750467,1385422485529808907
1385431739766657030,1385424484962750467
1385415245913632768,1385411517349236737
1385418090138193927,1385415245913632768
1385404889371537409,1385268650291064832
1385402648011034624,1385393445146140675
1385403070008512519,1385402648011034624
1385397610031222786,1385268650291064832
1385402400693833729,1385397610031222786
1385347230413082629,1385322762848243714
1385384274954657793,1385347230413082629
1385322762848243714,1385270774303440903
1385270774303440903,1385268650291064832
1385285241930141698,1385268650291064832
1385280957989756933,1385268650291064832
1385278176914464779,1385268650291064832
