source,target
1391201994241568768,1391201252822818819
1391203384691105796,1391201994241568768
1391202592987000833,1391202581624414211
1391202745487544321,1391202592987000833
1391199653534715907,1391199147785482242
1391202663367249921,1391199653534715907
1391202581624414211,1391201994241568768
1391201252822818819,1391200964644786176
1391201675461861380,1391201252822818819
1391201957050687488,1391201675461861380
1391201649268432896,1391201252822818819
1391200964644786176,1391200630396526593
1391201163463118853,1391200964644786176
1391200630396526593,1391200249016844290
1391200249016844290,1391200159392886788
1391200159392886788,1391199653534715907
1391200134969495554,1391199653534715907
1391199147785482242,1391198947964723201
1391198947964723201,1391154037181976578
1391158988146835457,1391154037181976578
