source,target
1395981950410584065,1394932078572040193
1395963087824424961,1394932829008457732
1395964344207253508,1395963087824424961
1395964341711609864,1395963087824424961
1394932829008457732,1394932498493108224
1395941613550014466,1394932078572040193
1395954157807300614,1395941613550014466
1395941964206333952,1395941613550014466
1395894170904977410,1395745443049402376
1395909689276125184,1395894170904977410
1395906909694091267,1394932078572040193
1395903042579402757,1394932078572040193
1395903983047172097,1395903042579402757
1395903342702829572,1395903042579402757
1395745443049402376,1394932829008457732
1395880347695390720,1394932078572040193
1395881204449042432,1395880347695390720
1395748402881720322,1395745443049402376
1394932498493108224,1394932078572040193
1395742368507199489,1394932498493108224
1395740449696993282,1394932829008457732
1395741071485767691,1395740449696993282
1395738005785047041,1394932829008457732
1395737977230225409,1394932078572040193
1395730463486996485,1394932498493108224
1395728682702970885,1394932829008457732
1395729422607536129,1395728682702970885
1395729042343489537,1394932078572040193
1395728203621179397,1394932829008457732
1395724865626198019,1394932829008457732
1395724147578208260,1394932078572040193
1395679444849684480,1395679356853178368
1395680364396367873,1395679444849684480
1395679356853178368,1394932078572040193
1395677555475181571,1395677221092610053
1395678477290926087,1395677555475181571
1395678036243087360,1395677555475181571
1395677221092610053,1395675912788602880
1395675912788602880,1394932078572040193
1395677457886285824,1395675912788602880
1395675258632347648,1394946287951257600
1395675718378418176,1395675258632347648
1394946287951257600,1394932078572040193
1394941381051777026,1394932829008457732
1395671318654111746,1394941381051777026
1395638186550853633,1394932078572040193
1395434894990315523,1395434448837955586
1395560649644679175,1395434894990315523
1395423072971227141,1394932829008457732
1395548333045813250,1395423072971227141
1395545995807625220,1394932078572040193
1395546344647913472,1395545995807625220
1395545267424751619,1394932078572040193
1395501170261594112,1394932829008457732
1395501018742358016,1394932498493108224
1395450801863028738,1394932078572040193
1395434448837955586,1395433299401609219
1395433299401609219,1395424097346093063
1395424097346093063,1395423188733988865
1395425523078078467,1395423188733988865
1395433239402016768,1395425523078078467
1395020346093305862,1395017970816937991
1395428402769776642,1395020346093305862
1395425647783124993,1395421942010679298
