source,target
1385709805881409543,1385698816330899460
1385713936054595592,1385709805881409543
1385698816330899460,1385698252956254214
1385699228979138561,1385699046921232385
1385707665221894146,1385699228979138561
1385700014421331984,1385695978754215937
1385700348900298752,1385700014421331984
1385699884095913988,1385695978754215937
1385699238210940929,1385698816330899460
1385699046921232385,1385696308367818753
1385696308367818753,1385695978754215937
1385698252956254214,1385695978754215937
