source,target
1382034055848411136,1381970636441026565
1426142891475410945,1382034055848411136
1381976200923467777,1381970636441026565
1401716017127211008,1381976200923467777
1396171804906074112,1381970636441026565
1382004851052318722,1381970636441026565
1386321369919410185,1382004851052318722
1385699655460163584,1381970636441026565
1384211826485862406,1384210663157891081
1384212874894086152,1384211826485862406
1384210663157891081,1381980921432207363
1381980921432207363,1381970636441026565
1382003404462030851,1382001511727824897
1383190262466416640,1382003404462030851
1382871497551835138,1381970636441026565
1382024515060924418,1381970636441026565
1382826935965782017,1382024515060924418
1382772624980316161,1381970636441026565
1382762322616287232,1381970636441026565
1382016905578483715,1381970636441026565
1382760634975129601,1382016905578483715
1382735819409080331,1381970636441026565
1382735462603894786,1381970636441026565
1382652915542851584,1381970636441026565
1382570402975744000,1381970636441026565
1382548402613985280,1381970636441026565
1382538120499978243,1381970636441026565
1382530861325815811,1381970636441026565
1382070746566955009,1382017908289773570
1382490800106311683,1382070746566955009
1382490166002999296,1381970636441026565
1382464559340998665,1381970636441026565
1382459110357045249,1381970636441026565
1381976858242076674,1381970636441026565
1382446456620118016,1381976858242076674
1382446269801582595,1381970636441026565
1382427732676608002,1381970636441026565
1382419549576921091,1381970636441026565
1381982548293681154,1381971951028211720
1382413162129940482,1381982548293681154
1382405755870011392,1381970636441026565
1382405372682461184,1381970636441026565
1381972078614605827,1381970636441026565
1382398410481876992,1381972078614605827
1382396599935012866,1381970636441026565
1382398068914544640,1382396599935012866
1382397368138620929,1382396599935012866
1382386609836883970,1381970636441026565
1382372576710651911,1381970636441026565
1382353767597760512,1382008402868637696
1382368977708584963,1382353767597760512
1382361566033506308,1381970636441026565
1382199081913634821,1381970636441026565
1382360397836128262,1382199081913634821
1382008402868637696,1381991841403260929
1382003616530202627,1381973605563691011
1382337813031571458,1382003616530202627
1382335453672574978,1381970636441026565
1382333835648589824,1381970636441026565
1382328694560206854,1381970636441026565
1382331812752465920,1382328694560206854
1382330335657037829,1381970636441026565
1382329641076133889,1382199081913634821
1382326756217032706,1382199081913634821
1382324267505700871,1381970636441026565
1382324167102623750,1381970636441026565
1382319977408118784,1381970636441026565
1382318780018200585,1381970636441026565
1382318009981734917,1381970636441026565
1382316194766721025,1381970636441026565
1381980121817440260,1381970636441026565
1382315839496581121,1381980121817440260
1382314017360859137,1381970636441026565
1382290525101772802,1382199081913634821
1382282498927857664,1381970636441026565
1382275569140830210,1381970636441026565
1382274085703536643,1381970636441026565
1382262492588503040,1382199081913634821
1382256674384146432,1381970636441026565
1382248435819163650,1381970636441026565
1382220010676969472,1381970636441026565
1382218150419202053,1382199081913634821
1382212188161576960,1381970636441026565
1382206780076343299,1382010449898577921
1382211603769085952,1382206780076343299
1382208740137533441,1382199081913634821
1382208651729985539,1381970636441026565
1382010449898577921,1381970636441026565
1382204539663654912,1382199081913634821
1382202002302640129,1381970636441026565
1382201947881676800,1382199081913634821
1382201465582723075,1381970636441026565
